rain_1h,rain_24h,rain_72h,api_14d,soil_moisture,slope,soil_depth,rock_strength,ndvi,drainage,seismic_zone,road_cut,pore_pressure,ground_tilt,displacement_rate,risk
30.7299,78.5758,216.1787,234.6516,31.3631,29.431,4.7016,5.3496,0.6569,2.303,5,0.7879,32.3538,0.8444,0.1448,2
3.9803,33.6947,76.5732,142.6713,22.0706,37.4657,2.5466,4.4447,0.6815,2.6398,4,0.672,29.7176,0.3672,0.4754,0
10.7116,26.1927,56.2467,88.7085,19.0541,34.2121,2.6179,3.4366,0.5338,3.1102,5,0.8255,22.0154,0.2843,1.334,0
13.0093,40.3847,51.3173,54.4396,22.3388,35.2038,4.0616,3.9964,0.5272,2.6283,5,0.7331,20.325,1.9154,0.5146,1
1.2976,5.5203,6.9889,10.2255,15.3384,43.5673,2.2235,4.6113,0.5883,3.4199,5,0.3376,14.3856,0.6044,0.5791,0
27.1813,75.3585,226.0262,200.2522,33.3636,36.0565,2.7002,3.9134,0.6807,2.3827,4,0.7353,29.4614,0.8637,0.2435,1
1.7686,12.0479,26.1241,40.0021,18.3751,39.3913,2.4868,5.1151,0.6496,2.0446,5,0.6127,15.0618,0.5191,0.9429,0
2.2879,26.3626,30.0145,39.3748,17.495,25.4835,4.0727,6.4241,0.7013,3.7221,4,0.3607,6.7562,0.1719,1.2611,0
8.4501,33.4126,96.2433,161.8544,26.9928,24.2369,2.7768,3.878,0.4908,1.6899,5,0.5845,26.3265,0.404,1.9645,1
0.9059,10.9524,17.2211,16.5848,22.2718,45.9129,3.1439,4.0151,0.4272,2.1592,5,0.4894,7.7735,0.1127,0.8417,1
18.0192,47.985,71.6345,112.5389,23.8771,33.8072,2.7265,3.4701,0.5379,2.595,4,0.8095,15.545,0.1112,1.1007,1
3.9066,9.0361,21.8029,47.8802,20.6463,28.0142,4.4337,4.1465,0.5156,2.4238,5,0.9448,18.3019,0.0258,0.263,0
4.9304,50.4871,108.1799,73.4725,26.367,28.0288,2.6266,2.3396,0.4776,2.6758,5,0.7555,30.5141,0.8574,2.8058,1
32.0655,72.4846,115.7892,119.8302,31.4698,27.807,2.1332,5.3993,0.5729,2.659,5,0.8205,23.9834,1.3769,0.4695,1
33.8015,155.4187,243.1683,318.6252,41.61,27.3283,2.0979,2.9658,0.4341,3.9178,5,0.5221,40.1124,1.3689,1.1331,2
22.8504,79.3499,129.9171,205.8468,35.7608,22.7348,4.0243,3.4937,0.5278,2.4567,5,0.814,46.232,0.5161,2.4489,2
1.6138,12.2835,17.1832,17.518,14.9748,20.9966,4.0893,4.3838,0.4744,2.816,4,0.6102,29.2842,0.2936,2.1977,0
4.5128,29.3791,49.3724,64.9343,21.0739,31.44,4.5237,5.6774,0.4483,2.6314,5,0.3832,25.4049,0.6683,0.2119,0
0.6562,10.178,10.8409,6.8314,24.5617,28.2566,2.2651,3.4457,0.4401,1.1418,5,0.671,14.5719,0.2542,0.3067,0
15.3699,44.12,84.6587,65.7099,26.0084,41.8573,3.1919,4.1133,0.4726,1.8797,5,0.7487,21.6041,0.9572,0.8204,0
7.1497,32.4825,42.4617,90.6383,25.5263,35.3446,5.5846,4.5935,0.667,1.2724,4,0.9023,27.262,0.4482,1.0586,0
2.7398,24.4126,29.1946,19.9236,34.2099,35.1225,3.1279,3.6284,0.5633,1.9284,4,0.635,14.502,0.0937,1.4733,0
2.4379,28.6193,44.2246,62.5504,27.2391,27.055,2.8929,4.1795,0.6144,2.4801,4,0.5047,21.1179,0.0141,0.5377,0
13.6703,37.7807,73.0444,45.9113,22.1766,32.0318,3.3811,2.7095,0.5734,3.0993,4,0.7634,12.0006,0.0596,0.3111,0
10.3038,35.1722,73.7249,64.3713,25.0746,35.888,3.877,3.7723,0.6827,3.387,5,0.6833,22.8327,0.4648,1.0488,0
17.1748,81.4942,214.8965,314.7036,30.3697,38.7296,3.8619,5.5305,0.6652,4.0916,4,0.5912,26.9335,0.5948,0.7566,2
8.9522,48.8336,61.5518,129.1396,30.303,32.2489,2.847,5.1157,0.669,2.6337,5,0.737,22.6181,0.0476,0.1798,0
10.1367,42.5054,109.3558,111.1559,23.2059,41.633,2.8735,3.8562,0.5758,2.5999,5,0.8884,35.3499,0.7957,2.145,2
17.6925,41.1049,50.2395,30.3922,26.3193,33.0639,3.1332,3.2869,0.5953,1.7119,5,0.6737,21.7551,0.9354,0.4025,0
10.1605,57.474,114.0965,203.204,28.7453,39.3428,2.7429,4.0876,0.4466,1.9794,4,1.0,18.9501,0.3928,0.9827,1
5.1241,46.947,109.0622,105.1906,31.1368,29.0812,2.2887,2.8363,0.5087,3.0651,5,0.4845,24.8025,0.0868,0.1358,1
22.2325,101.68,185.4227,234.8555,34.446,18.4993,5.0272,4.1032,0.6956,3.7391,5,0.7248,36.39,0.6374,0.0638,1
2.6724,24.6437,71.84,55.9259,19.7885,35.1469,3.0338,3.89,0.5281,3.4177,5,0.791,23.1073,0.2651,0.8689,0
0.2314,0.9758,1.0531,2.2848,18.2853,38.8026,3.0848,3.8534,0.5668,2.2113,5,0.3979,8.8431,0.2551,0.4142,0
2.1244,11.9408,32.7068,67.8261,28.7436,37.6028,3.1128,4.1588,0.6776,1.8863,4,0.7142,18.3521,1.1108,0.5189,1
4.9024,23.8733,30.79,39.146,24.9288,36.3775,3.3275,4.8368,0.6305,1.4902,5,0.4395,22.754,0.3351,0.0992,0
7.1761,33.8313,55.4377,118.576,23.5628,30.2113,3.7913,3.2614,0.6005,2.5312,4,0.5743,21.2101,0.2566,0.1807,1
1.9222,20.8371,58.8901,126.8723,24.5027,26.546,2.9813,5.2577,0.5678,3.7515,5,0.5578,30.7521,0.0041,0.3579,0
11.9042,29.1786,72.6213,157.9714,34.1093,37.4138,4.4254,5.4252,0.7048,2.2714,4,0.5547,31.9759,0.5662,0.0067,0
16.6872,64.1917,79.7777,57.6047,26.6165,36.4116,3.938,6.4997,0.5134,2.1981,4,1.0,23.2435,0.4595,0.9221,0
5.1439,51.8189,109.7514,78.5897,24.9694,28.5128,3.2282,4.5963,0.6408,2.4265,5,0.6539,21.029,0.137,0.2552,0
6.4092,25.0721,72.4358,59.275,19.0025,41.8754,2.8004,5.773,0.5629,2.4115,5,0.8146,18.6008,0.3077,0.1356,0
23.4149,69.8125,121.2061,130.0767,35.9721,25.9371,4.3764,5.2764,0.6692,2.6258,5,0.5185,37.2165,0.6539,1.7231,1
11.5197,47.9498,128.1205,118.5742,29.509,28.3318,3.2542,4.4904,0.6804,1.0657,5,0.7609,20.5039,0.1611,0.6227,1
8.6813,24.8196,28.2122,25.0431,18.8195,46.0914,2.2815,3.0829,0.6136,1.9841,5,0.4526,8.8457,0.344,1.639,0
15.1182,49.6854,133.6213,111.6335,26.2326,39.9487,4.319,5.1953,0.7357,2.3426,4,1.0,31.3842,0.6372,0.3364,1
24.4285,58.088,151.014,324.2362,31.603,30.1359,2.7463,4.5397,0.6892,2.739,5,0.8113,18.8609,0.3424,0.4481,1
4.124,11.6508,16.8004,16.3248,17.6316,35.299,4.1817,6.0874,0.5616,2.2347,5,0.7788,17.7269,0.0648,1.5283,0
0.374,6.1978,13.6782,12.937,22.1798,34.2383,1.1372,5.0402,0.6272,2.7036,5,0.6287,14.7313,0.1108,0.7525,0
1.2079,3.1707,7.0542,15.1024,25.2608,11.0351,3.0682,5.3558,0.6327,2.2002,5,0.7426,13.3643,0.5084,0.5135,0
2.1971,16.8258,36.0271,57.2911,17.1074,25.7482,4.444,3.7217,0.7227,3.0816,5,1.0,31.8157,0.1893,1.4887,1
33.9234,90.0218,156.5493,213.1878,35.1782,32.5932,3.4046,4.5446,0.4097,2.7699,4,0.6643,36.1049,0.3218,0.5338,1
13.8728,143.2921,417.1424,703.3904,61.478,30.1471,3.9383,2.3764,0.7386,2.692,5,0.7538,51.7504,0.8408,3.6803,3
16.6305,93.3597,182.1239,230.7165,32.036,34.9768,2.5883,4.8545,0.3973,3.0657,5,0.4772,35.2916,0.2949,1.1667,1
17.0982,72.0803,113.1106,101.8775,25.155,42.0359,3.7129,5.5178,0.6569,2.929,4,0.928,38.1149,1.2208,4.0571,1
11.7122,31.2274,91.0037,98.5371,24.0924,30.4277,3.4034,5.6919,0.656,2.2398,4,0.7283,30.4593,0.0565,0.619,0
14.342,114.9363,258.2238,324.8595,41.8556,24.5388,3.619,3.9451,0.5734,2.0974,5,0.7793,36.7474,1.006,1.0084,2
3.5183,20.4831,47.073,47.3684,15.2728,35.5988,5.2354,2.4863,0.6753,3.3921,5,0.5237,22.0157,1.6532,1.3386,1
20.9043,46.5625,105.2025,228.4834,19.4458,30.387,4.5741,3.7624,0.4455,3.7542,5,0.4917,18.2955,0.1167,1.7129,1
1.9071,12.0103,30.3061,59.419,22.8893,31.7515,4.1128,4.2222,0.4963,3.2916,5,0.6329,19.4231,1.4926,0.7272,0
8.3298,21.4148,54.5919,84.5495,15.8906,30.6658,4.1242,4.7088,0.4622,3.2763,4,0.8093,18.4734,0.3823,0.0518,0
10.1864,62.3369,128.8224,274.1872,34.1975,50.9347,2.5818,2.2706,0.5138,1.9765,4,0.7793,19.5758,1.4091,2.6372,3
4.6237,16.5966,40.2209,33.3012,22.0563,15.0744,2.9759,4.1954,0.734,2.4959,4,0.7352,19.015,0.071,1.9043,0
3.3571,11.0304,13.3769,11.1232,20.6028,29.8933,2.0207,3.2625,0.7592,2.4181,5,0.4643,24.2205,0.1529,0.3828,0
3.6775,15.2567,35.1758,36.5194,22.8287,32.9705,2.2574,5.7465,0.5876,2.397,5,0.486,18.6068,1.0921,0.6017,0
15.4945,45.3499,73.2909,72.0186,30.3529,26.7509,2.6021,1.9651,0.6234,2.1111,4,0.7099,22.2236,0.1565,0.7678,1
6.8568,41.7139,70.6272,72.234,35.3677,40.1986,3.3738,5.3127,0.8477,2.8015,4,0.2446,34.1267,0.41,0.518,0
1.973,37.1671,93.8251,187.6355,21.994,39.5061,2.2975,4.1405,0.5456,2.8086,4,0.5472,23.6841,0.1971,0.2608,0
9.4364,68.5636,91.0033,87.2306,35.8769,32.618,3.3647,2.2531,0.5121,2.0484,5,0.7747,20.6639,0.6692,2.4163,2
1.8125,20.4954,35.5744,66.0367,22.5076,30.8346,3.2614,5.9774,0.7182,2.1526,4,0.985,20.2863,0.249,0.3724,0
13.7331,63.1577,117.0138,120.7713,33.7655,32.1043,2.3792,5.6502,0.5314,2.716,5,0.7058,35.1805,0.2593,0.5119,1
1.5744,14.2887,16.9648,27.9512,21.8143,32.1617,4.773,5.55,0.474,2.5775,5,0.8591,16.9354,0.1896,1.3312,0
11.8337,31.7901,62.1089,70.4173,22.9887,32.373,2.2079,4.3931,0.7126,2.2354,5,0.8466,22.4588,0.4981,1.3527,1
2.3591,13.7619,22.8026,22.9584,21.3428,31.496,4.4056,3.6284,0.7761,2.4752,5,0.5744,26.6312,0.1263,0.6649,0
12.2728,38.5699,83.3764,75.6222,32.7605,35.0196,1.3712,4.3651,0.5357,1.8094,4,1.0,18.0851,0.1075,0.0433,0
4.6852,61.1638,162.6332,327.1344,37.5588,39.0257,3.272,4.846,0.5955,2.9969,4,0.8134,41.6148,1.2411,0.8766,2
37.8842,102.7853,160.1772,226.4707,42.2887,23.1579,2.3221,3.7576,0.7151,2.3602,5,0.7394,28.0249,0.2788,1.6874,2
1.3006,4.5565,12.1128,11.9743,14.4102,24.5947,2.811,3.4422,0.5012,2.3396,5,0.9518,23.0662,0.2562,0.3587,0
0.9992,3.3778,8.952,13.4234,16.952,19.0119,5.0291,4.7931,0.7216,2.8846,4,0.8804,11.6352,0.0077,1.217,0
4.7033,34.1078,101.458,205.6625,29.8905,39.9312,3.0877,4.4954,0.7882,3.2269,4,0.8333,25.8094,0.0241,0.148,0
16.4592,38.7618,95.0878,114.5364,26.6658,35.0026,2.4059,5.2259,0.4395,2.601,4,0.4285,21.0064,0.084,1.3562,0
31.0386,93.6945,128.7335,120.3836,33.7177,37.0421,3.8389,5.823,0.4256,2.2233,5,0.7696,38.6561,0.331,0.4872,2
31.555,70.5489,150.4214,296.7361,35.9195,21.564,3.0798,5.1563,0.3902,2.8395,4,0.7238,34.9814,0.2765,0.3644,0
2.6648,22.412,53.5124,74.397,22.5791,47.2796,3.5356,3.1477,0.5326,2.6346,5,0.7002,24.4149,1.2002,2.6363,1
3.8468,23.8521,32.8509,62.247,23.087,28.1292,2.577,4.287,0.4364,2.787,5,0.8346,19.0603,0.7249,0.3068,0
0.5269,5.1459,10.749,15.5786,8.9487,34.3456,2.6213,4.687,0.741,3.0851,5,0.5805,11.895,0.4339,0.9286,0
4.3221,38.5106,65.3423,68.8705,27.3296,39.8351,2.6911,5.1092,0.4748,2.4938,5,0.8721,17.9306,0.6137,0.192,0
14.3349,44.7004,53.4815,57.1065,28.3586,25.1042,4.1186,5.1581,0.5472,3.2129,5,0.6801,41.1873,0.1413,0.6738,0
6.8907,47.6408,123.0873,201.5508,32.7627,28.6294,3.1959,4.242,0.6467,2.2529,5,0.8274,29.7534,0.3829,0.4142,1
18.4385,45.6527,129.4973,126.1743,29.9827,34.4334,2.4566,3.8096,0.4927,2.1882,4,0.4343,26.7828,0.3242,0.8855,1
0.4497,3.9035,7.2647,10.1805,12.1329,55.8598,3.5456,5.3087,0.6009,3.1371,5,0.7386,11.6717,1.0721,0.612,0
8.9687,40.8579,90.1953,106.761,23.4971,35.409,3.4715,4.6776,0.6839,2.8646,5,0.3406,21.57,1.2169,0.229,0
4.9079,15.5656,24.5235,17.0395,14.6617,45.8509,3.9162,4.5815,0.95,2.5044,5,0.94,15.0061,0.0359,0.1563,0
8.9367,38.7123,108.1381,144.8906,28.488,42.6454,2.9664,3.5953,0.6491,2.5904,4,0.7443,16.7196,1.2944,1.0234,1
16.4701,39.2544,84.3496,69.919,30.7681,35.9441,3.3302,6.3998,0.3944,2.4208,4,0.642,29.6174,0.2349,0.2204,0
8.8051,75.4225,148.1499,126.972,36.8176,25.0864,3.7795,4.549,0.6897,2.4795,5,0.7884,38.6541,0.0529,1.6194,0
10.9536,81.485,230.0844,193.2101,37.628,41.478,2.4916,4.2132,0.6398,1.8607,5,0.6822,37.5165,0.5643,1.7925,2
17.9676,66.0593,88.2301,112.9083,25.0543,21.0151,4.1976,4.5491,0.6649,2.1351,4,0.4912,17.8833,0.845,1.2761,1
5.2191,13.2489,21.9899,33.7577,13.8045,45.807,3.4148,4.1684,0.5871,2.5074,5,0.6611,19.6932,0.5376,0.4804,0
13.7232,38.5585,62.193,54.3534,31.0582,34.6,2.4091,3.0112,0.7142,1.6589,5,0.6152,15.2254,0.2466,0.1151,0
18.4344,44.5068,128.0774,106.2958,31.4521,11.7982,2.4024,4.5987,0.5673,1.3045,5,0.5477,36.5506,0.3242,0.2804,1
33.6871,86.0187,156.0862,177.5724,34.7112,30.276,3.3105,2.8484,0.6397,1.6317,5,0.5891,29.1658,0.3322,0.5255,1
4.2156,12.819,36.406,60.3316,20.1615,38.2316,2.9048,4.4031,0.6264,3.306,5,0.6463,15.1904,0.4923,0.3398,0
3.3773,9.8217,29.3542,25.4876,20.9418,31.1038,4.0791,2.7068,0.6136,3.7503,5,0.8723,12.0768,0.1411,0.2374,0
43.4436,98.7249,250.2781,366.8879,45.5034,38.72,3.1419,2.1457,0.5574,2.7661,5,0.89,37.1444,1.0576,4.5663,3
1.8877,15.0568,18.6943,19.8133,23.3442,26.1998,3.6727,4.913,0.7451,2.4936,5,0.7889,24.2902,0.7587,1.835,0
10.3293,30.6386,46.2247,93.4903,25.7337,22.5521,2.6362,3.1964,0.779,3.2877,5,0.9421,15.8905,0.0534,1.7162,0
3.5426,26.9022,53.2868,79.6864,33.7068,32.4284,3.3793,4.7342,0.8513,1.941,5,0.9875,22.3108,0.2617,0.1333,0
9.9743,27.2437,41.441,39.9759,20.9962,33.2525,4.584,4.4693,0.6169,2.7827,5,1.0,23.3253,0.1204,0.6753,0
12.9882,31.498,51.9523,65.2119,16.653,30.2129,3.2667,4.4469,0.6297,2.7865,5,0.5181,14.7957,1.3226,0.017,0
1.7424,6.6231,11.7887,17.4364,16.6425,42.8183,2.9023,3.6729,0.6377,2.4463,5,0.8467,10.6193,0.4584,1.0039,0
12.3015,72.8352,173.7773,205.1428,42.9302,26.1983,2.6226,4.169,0.4975,1.4855,5,0.8415,26.566,2.2942,0.1376,2
5.0085,58.1342,76.98,149.0409,18.8256,35.5053,3.3831,3.6437,0.7153,3.2656,5,0.7638,14.1365,0.3416,0.1128,0
2.3284,8.2891,16.6797,10.6137,22.6999,33.5438,4.6684,5.2448,0.5657,2.2556,5,0.5984,28.1152,0.0129,1.207,0
4.7262,19.0827,43.8435,84.9893,14.8301,20.5463,2.1728,3.817,0.6773,2.1776,5,0.8493,10.4603,0.0188,0.3601,0
17.5901,55.6322,152.0556,118.9658,26.9864,22.4478,3.3551,4.0516,0.4505,1.6929,4,1.0,26.63,0.7372,0.5442,1
9.4313,49.934,142.3143,109.7621,22.527,33.0953,1.8575,5.0447,0.6741,2.9543,5,0.9871,17.3735,0.7673,1.7542,0
14.5965,52.0626,125.9841,159.6441,24.8718,48.8496,3.0306,3.6785,0.7676,2.8201,5,0.9722,21.7235,0.578,4.6578,2
0.2136,1.425,2.5089,3.3347,12.7856,37.6342,3.6365,2.5088,0.5165,2.9242,5,0.7242,20.2997,0.4685,1.4171,0
7.2979,80.4584,106.3632,105.1459,31.8002,19.1949,1.9777,3.239,0.5449,2.3244,4,0.2842,18.4964,0.6779,0.5572,0
0.3617,4.6354,9.226,19.0031,22.6714,8.1161,2.9997,5.3558,0.5413,2.4171,5,0.7148,24.8958,0.0523,0.5372,0
15.6126,97.6881,232.2421,326.6852,36.7064,38.8644,3.6615,4.3826,0.5414,2.1796,4,0.6062,35.6187,0.4759,0.5599,2
15.617,59.5161,148.3643,109.0903,27.4188,32.2303,3.518,4.5922,0.7775,2.7412,5,1.0,33.2869,0.1759,0.7724,1
5.482,42.7098,127.0815,90.6913,26.8645,42.1301,3.7051,4.5957,0.6194,2.5905,4,0.7257,17.6748,0.3118,0.6953,0
5.0436,34.884,102.0118,145.2509,23.1011,25.9543,2.5229,6.0883,0.4796,2.4075,5,0.6538,30.5546,0.2208,1.8923,0
6.7907,19.6102,23.4608,35.5104,30.5745,35.8017,3.6611,2.2248,0.4988,1.855,5,0.7185,20.5044,0.8948,3.2586,0
7.6039,21.9601,57.3199,49.1275,22.2952,39.7694,2.86,4.1722,0.3391,2.4054,5,0.8065,11.3568,0.2429,0.4747,0
7.2262,18.6632,25.2305,39.3403,25.408,29.4203,4.0426,4.3301,0.5056,1.7084,5,0.6962,24.3106,1.1824,2.2656,0
5.7209,51.4465,121.6109,244.5275,26.9156,29.5913,1.3204,4.2797,0.4423,2.2192,5,0.7025,27.0455,0.2595,0.8961,1
7.7512,22.9387,49.1539,74.9051,22.2603,33.2021,3.1394,5.0995,0.4482,2.1023,4,0.8961,21.2414,0.2483,0.7353,0
9.0609,24.736,66.5517,136.4383,25.75,37.3414,3.489,5.1249,0.5506,2.4547,4,0.403,15.5149,0.1726,0.6672,0
6.5921,19.1656,42.0483,92.2248,20.597,32.8853,4.6145,4.0838,0.4646,2.7572,5,0.826,17.5141,0.2689,0.1577,0
8.5732,23.1126,60.2316,131.992,34.1063,40.792,3.4781,2.6105,0.5842,2.5001,5,0.6284,26.9976,0.5984,1.4495,0
1.7008,12.2496,32.2545,50.7596,20.159,29.3045,3.5695,6.8085,0.6517,2.2376,5,0.9096,28.8067,0.1693,1.2546,0
38.839,115.5551,215.25,229.52,43.6159,22.3728,3.7379,4.2938,0.6432,2.4374,5,0.6863,40.0811,0.1703,0.1319,2
8.6188,32.6316,35.7589,71.5802,14.0482,48.8158,4.5278,4.3875,0.6321,2.6881,5,0.5799,29.9534,0.8094,5.4226,1
23.7054,58.3619,161.811,288.493,29.7391,28.1629,3.0563,5.5623,0.2743,2.8525,5,0.7482,26.954,0.2391,0.068,1
8.8272,32.3621,34.8909,26.5878,19.7176,28.4525,2.1372,3.9067,0.5385,3.4048,5,0.5975,13.8922,0.2053,0.4897,0
25.0666,56.4804,93.001,95.146,19.1442,32.4736,1.9649,5.5917,0.7663,4.0256,5,0.9639,22.0796,0.502,0.1958,0
2.9648,11.4535,15.4491,15.2811,13.197,33.5374,3.9978,3.9934,0.8777,3.4705,4,0.7689,13.0768,0.3268,0.01,0
0.7292,11.4903,11.8653,12.7545,18.9874,29.9065,3.6009,6.1291,0.7051,2.5949,5,0.5189,22.016,0.9215,0.4314,0
1.9001,6.3974,7.554,12.03,19.0302,32.8605,3.1693,4.7553,0.6076,2.0393,5,0.5886,25.2364,0.4559,0.073,0
18.4857,109.5089,318.7523,307.7223,40.0485,32.6819,2.8725,3.6245,0.4918,2.3784,5,0.6847,49.237,1.1655,2.1496,3
1.0539,14.8363,35.8183,73.3425,28.6938,34.3986,3.5627,6.4804,0.7625,2.7197,5,0.6783,22.2352,0.0171,0.1572,0
13.7131,40.2516,56.5472,120.4006,26.7597,14.1401,3.5888,4.9024,0.5799,2.3461,5,0.7436,17.0853,0.0807,0.567,0
7.0218,71.8021,129.7402,198.0239,28.8221,48.047,3.8318,3.6911,0.5677,2.4019,4,0.4476,33.3887,0.4335,3.4868,2
4.3215,13.6198,18.9857,38.7728,16.4436,31.8217,2.4022,2.8929,0.7494,2.9871,5,1.0,17.9929,0.1571,0.7697,0
45.8737,118.815,300.1414,599.4713,44.082,37.645,1.8121,4.9976,0.1992,2.4797,5,0.6122,35.6415,0.9011,2.383,3
7.6892,55.4493,57.8854,80.474,30.9995,21.9752,2.5778,5.6841,0.5908,2.7907,5,0.5572,38.5666,0.4359,0.7289,0
9.9253,28.5445,38.6725,50.5478,24.5329,29.232,2.184,4.6871,0.4083,2.4646,5,0.5131,20.6756,0.8457,0.9585,0
4.9982,13.2288,22.5962,16.8418,21.187,27.6215,2.1374,4.6301,0.6719,1.3949,5,0.5191,12.938,0.8379,0.501,0
1.5874,7.3395,19.8855,37.0103,23.9201,44.7578,4.8128,5.8586,0.8103,1.3939,5,0.8411,23.092,0.2991,0.6643,1
9.5671,43.8401,63.7209,71.2363,21.4925,28.3135,1.3597,4.8983,0.6642,2.8266,4,0.6188,22.8005,0.7807,0.1615,0
7.6837,25.0847,38.3734,82.3455,24.8017,39.0646,3.8227,3.6421,0.8561,2.5456,5,0.4402,27.047,0.058,0.3617,0
1.2302,3.4229,6.4814,11.7686,15.4507,27.7966,4.2163,3.6851,0.6271,2.6839,5,0.6119,13.4196,0.437,0.8457,0
39.8626,93.4586,125.0714,200.3465,34.3279,29.379,4.2887,4.8556,0.7876,2.7654,5,0.7547,35.5863,0.189,0.131,1
3.8599,10.8633,28.7709,26.6213,22.5878,31.0356,3.6495,4.8021,0.3933,2.7299,4,0.8337,24.0686,0.0419,0.5674,0
2.8508,54.0817,119.7702,219.1796,32.9356,43.2708,4.5879,5.388,0.6273,2.5689,4,0.4628,32.2675,0.3363,1.7672,2
4.1891,31.7692,81.5889,90.842,22.461,17.8812,5.0051,4.6686,0.4279,3.3665,5,0.2676,23.983,0.0312,0.2217,0
12.6825,35.4655,105.4445,197.5108,30.5663,22.4747,3.128,4.9799,0.6498,2.7268,5,0.4917,35.2688,0.1071,1.7392,0
11.837,235.234,278.3324,463.8436,54.7128,17.4216,3.8027,4.6481,0.5584,2.7431,5,1.0,46.9642,0.1329,0.8651,3
4.8734,96.5831,205.6189,130.5676,31.0919,24.3,4.5482,5.2642,0.5743,2.2899,5,0.2846,34.6744,0.2028,0.9889,1
16.3051,57.1388,79.1141,148.2864,27.7463,26.5072,2.6242,5.0458,0.5722,1.9054,5,0.4947,25.382,0.189,0.6396,0
7.3127,45.5933,46.4933,60.8545,18.6768,20.0841,3.1796,4.0417,0.7364,3.9009,5,0.7371,17.8475,0.4528,0.382,0
14.6214,35.4491,84.25,87.1437,19.5756,27.1268,2.8368,4.1116,0.6251,3.091,5,1.0,19.6743,0.0225,0.7812,0
8.8928,66.8441,162.3167,220.0886,34.6126,16.8823,3.8149,4.6239,0.6244,2.7485,5,0.6164,36.4816,0.7479,0.4068,1
1.4374,10.2489,10.5192,12.2868,21.4603,24.8561,1.6917,4.4121,0.6022,2.4586,5,0.7571,22.0163,0.0362,0.5222,0
1.8761,25.8755,66.7804,104.7191,14.8343,42.6034,4.693,5.6142,0.6934,2.9725,5,0.9279,29.7744,0.7269,0.7099,0
13.9751,78.6545,170.1304,302.9495,40.3998,36.2287,3.8804,4.5119,0.5715,2.295,5,0.5196,40.0745,0.4193,0.5685,3
3.6782,9.4007,19.413,12.4631,19.6622,34.4997,3.9309,2.8766,0.4563,3.0205,5,1.0,25.9405,0.7721,2.7837,1
4.5732,34.9698,44.2117,67.9867,22.4421,24.9778,1.273,3.118,0.7249,3.4963,5,0.5342,4.0878,0.4497,0.0804,0
5.3256,14.4352,41.5846,77.5489,16.8882,20.7113,2.4639,4.0609,0.5428,2.5521,5,0.8295,14.0181,0.0474,0.7402,0
1.4931,5.3306,6.6292,13.9124,17.7154,23.8868,4.7414,5.0218,0.6363,3.5293,5,1.0,26.778,0.6882,0.5353,0
10.6981,59.422,170.153,169.7855,32.4557,32.6543,3.2403,3.5747,0.6992,2.4409,5,0.58,30.8538,1.038,0.6862,1
12.3527,40.5123,95.754,186.6001,31.4637,39.9454,1.8483,4.9513,0.4609,1.5313,5,0.6829,16.2395,0.2397,0.064,0
5.8289,41.9516,108.301,73.7299,28.9579,40.2189,3.5995,3.533,0.4938,3.0931,4,0.6209,28.0604,0.4254,0.807,0
7.8259,29.6283,55.6286,69.7194,27.1924,38.0449,4.0112,4.4588,0.414,2.5393,5,0.6797,26.7231,0.6918,0.4923,1
1.461,21.3835,57.558,42.9918,20.8419,27.0995,3.8783,4.7145,0.5547,3.0966,5,0.617,28.9272,0.0148,0.3506,0
7.5728,26.4404,77.5137,123.048,25.0068,33.1964,3.2646,3.1567,0.7375,1.9276,5,0.8283,21.2051,0.3807,0.2975,1
21.3195,67.6589,81.4687,77.9478,26.2418,30.4293,4.422,4.6956,0.5968,2.3084,4,0.7197,27.5558,0.2103,1.2873,0
2.574,35.2667,87.2111,188.3526,20.1045,31.3905,2.7682,5.9156,0.7837,3.4059,5,0.7604,29.9907,0.072,1.0175,1
3.5769,16.2911,35.3364,60.9479,19.7675,49.297,3.8861,4.1025,0.6424,2.7771,4,0.6853,16.6578,1.0094,0.4696,0
3.1486,18.6442,42.9978,72.2497,25.7712,18.904,3.5215,4.3764,0.5259,3.4982,4,0.6854,23.3137,0.0475,2.3688,0
0.6227,1.7967,2.7938,2.7682,18.4342,31.1226,3.2802,4.5534,0.5114,2.2236,4,0.7175,11.5677,0.0064,1.9148,0
2.9835,51.4086,95.4666,163.8868,29.5104,42.694,3.0589,4.3906,0.8057,4.017,5,0.7077,21.492,0.1121,0.3387,0
16.6549,56.5193,95.0952,127.7714,22.225,21.2729,3.0908,4.324,0.7016,3.9661,5,0.6391,19.5333,0.4342,0.3306,0
29.806,82.4764,165.824,270.2414,40.5572,27.85,3.429,4.2468,0.5766,3.0526,4,0.8327,40.5559,1.0356,1.3998,2
2.3119,12.0084,32.328,36.923,21.1729,28.7677,3.1366,2.7326,0.6176,2.6921,5,0.6702,28.5636,1.3331,1.6391,1
3.1819,7.3053,14.4119,19.9803,18.4468,31.2137,4.0598,4.7529,0.5422,2.8603,5,0.7994,31.9872,0.3725,0.3777,0
1.7378,4.527,5.0726,9.7733,19.3152,20.2323,2.9176,3.225,0.2717,3.2267,4,0.7699,20.0151,0.2592,0.1548,0
2.636,7.6594,13.6688,19.2986,23.4728,37.7623,4.8115,4.6765,0.6113,2.7513,5,0.9896,25.5906,0.3629,1.085,0
